ACC,RT,avg_easyness,con,diff1,diff2,distance,easyness,n1,n2,play,practice,ratio,session,sid,sticking_point,stuck,trial
1,615,,incon,0.166666667,0.571428571,3,0.6925,3,6,2,False,0.5,1,402597,,,8
1,513,,incon,0.25,0.857142857,2,0.7435,5,7,2,False,0.71,1,402597,,,9
1,612,,con,0.333333333,1.0,1,0.694,7,8,2,False,0.88,1,402597,,,10
1,539,0.7209,incon,0.416666667,1.0,1,0.7305,9,10,2,False,0.9,1,402597,,,11
1,514,0.7207,incon,0.5,1.0,1,0.743,11,12,2,False,0.92,1,402597,,,12
1,541,0.7281,incon,0.583333333,1.0,1,0.7295,13,14,2,False,0.93,1,402597,,,13
1,516,0.7278,con,0.666666667,1.0,2,0.742,15,17,2,False,0.88,1,402597,,,14
0,1166,0.4724,con,0.75,1.0,2,-0.583,17,19,2,False,0.89,1,402597,,,15
0,831,0.2432,incon,0.708333333,0.857142857,2,-0.4155,19,21,2,False,0.9,1,402597,,,16
0,821,0.0125,con,0.666666667,0.714285714,2,-0.4105,18,20,2,False,0.9,1,402597,,,17
1,1245,-0.0579,con,0.625,0.571428571,6,0.3775,17,23,2,False,0.74,1,402597,,,18
1,1332,-0.1395,incon,0.666666667,0.714285714,5,0.334,16,21,2,False,0.76,1,402597,,True,19
1,907,0.0864,con,0.666666667,0.571428571,6,0.5465,17,23,2,False,0.74,1,402597,,True,20
0,766,0.0929,incon,0.666666667,0.428571429,9,-0.383,19,28,2,False,0.68,1,402597,,True,21
1,787,0.2963,incon,0.625,0.714285714,9,0.6065,17,26,2,False,0.65,1,402597,,True,22
1,571,0.3637,incon,0.625,0.428571429,5,0.7145,16,21,2,False,0.76,1,402597,,True,23
1,890,0.4079,con,0.583333333,0.714285714,6,0.555,18,24,2,False,0.75,1,402597,,True,24
1,1756,0.323,incon,0.583333333,0.571428571,5,0.122,15,20,2,False,0.75,1,402597,,True,25
1,664,,con,0.041666667,0.142857143,3,0.668,1,4,1,False,0.25,1,473655,False,,7
1,688,,con,0.125,0.428571429,4,0.656,2,6,1,False,0.33,1,473655,False,,8
1,520,,incon,0.208333333,0.714285714,7,0.74,4,11,1,False,0.36,1,473655,False,,9
1,1047,,con,0.291666667,1.0,2,0.4765,6,8,1,False,0.75,1,473655,False,,10
1,892,0.6189,incon,0.333333333,1.0,1,0.554,8,9,1,False,0.89,1,473655,False,,11
0,838,0.4015,con,0.416666667,1.0,1,-0.419,9,10,1,False,0.9,1,473655,False,,12
1,1577,0.3126,incon,0.375,0.857142857,1,0.2115,11,12,1,False,0.92,1,473655,False,,13
1,848,0.2798,con,0.333333333,1.0,1,0.576,10,11,1,False,0.91,1,473655,False,,14
1,888,0.2957,incon,0.416666667,1.0,1,0.556,9,10,1,False,0.9,1,473655,False,,15
1,1647,0.2202,con,0.5,1.0,1,0.1765,11,12,1,False,0.92,1,473655,False,,16
0,1181,0.1859,con,0.541666667,0.857142857,1,-0.5905,13,14,1,False,0.93,1,473655,False,,17
1,871,0.2565,incon,0.5,0.714285714,2,0.5645,14,16,1,False,0.88,1,473655,False,,18
1,1049,0.2364,incon,0.583333333,1.0,4,0.4755,13,17,1,False,0.76,1,473655,False,,19
1,1056,0.2196,con,0.625,1.0,7,0.472,15,22,1,False,0.68,1,473655,False,,20
1,1380,0.2463,con,0.666666667,1.0,2,0.31,16,18,1,False,0.89,1,473655,False,,21
0,1752,0.1892,incon,0.708333333,1.0,2,-0.876,17,19,1,False,0.89,1,473655,False,,22
0,1283,-0.052,incon,0.666666667,0.857142857,2,-0.6415,18,20,1,False,0.9,1,473655,True,,23
1,1618,-0.1089,incon,0.708333333,1.0,2,0.191,17,19,1,False,0.89,1,473655,False,True,24
0,980,-0.3013,con,0.708333333,0.857142857,2,-0.49,18,20,1,False,0.9,1,473655,False,True,25
1,767,-0.24,con,0.708333333,0.714285714,5,0.6165,20,25,1,False,0.8,1,473655,False,True,26
1,1491,-0.0139,incon,0.666666667,1.0,6,0.2545,18,24,1,False,0.75,1,473655,False,True,27
1,1256,0.1888,incon,0.666666667,0.714285714,2,0.372,17,19,1,False,0.89,1,473655,False,True,28
1,1319,0.2187,incon,0.625,1.0,4,0.3405,19,23,1,False,0.83,1,473655,False,True,29
1,1384,0.3783,con,0.625,0.857142857,2,0.308,16,18,1,False,0.89,1,473655,False,True,30
1,573,,con,0.083333333,0.285714286,3,0.7135,1,4,1,False,0.25,1,488850,False,,7
1,622,,incon,0.166666667,0.571428571,3,0.689,3,6,1,False,0.5,1,488850,False,,8
1,573,,con,0.25,0.857142857,2,0.7135,5,7,1,False,0.71,1,488850,False,,9
1,608,,con,0.333333333,1.0,1,0.696,7,8,1,False,0.88,1,488850,False,,10
1,623,0.7001,con,0.416666667,1.0,1,0.6885,9,10,1,False,0.9,1,488850,False,,11
1,1465,0.6109,incon,0.5,1.0,1,0.2675,11,12,1,False,0.92,1,488850,False,,12
1,1053,0.5678,incon,0.5,1.0,1,0.4735,13,14,1,False,0.93,1,488850,False,,13
1,1291,0.496,incon,0.583333333,1.0,4,0.3545,15,19,1,False,0.79,1,488850,False,,14
0,1006,0.2562,con,0.625,1.0,1,-0.503,17,18,1,False,0.94,1,488850,False,,15
1,1481,0.1704,incon,0.583333333,0.857142857,7,0.2595,16,23,1,False,0.7,1,488850,False,,16
1,1004,0.2165,con,0.625,1.0,2,0.498,15,17,1,False,0.88,1,488850,False,,17
0,1971,-0.0753,incon,0.666666667,1.0,2,-0.9855,16,18,1,False,0.89,1,488850,True,,18
0,984,-0.2446,incon,0.708333333,1.0,2,-0.492,17,19,1,False,0.89,1,488850,False,True,19
1,907,-0.0347,incon,0.708333333,1.0,2,0.5465,18,20,1,False,0.9,1,488850,False,True,20
1,958,0.0176,con,0.708333333,0.857142857,5,0.521,20,25,1,False,0.8,1,488850,False,True,21
1,1175,0.0005,con,0.666666667,1.0,2,0.4125,18,20,1,False,0.9,1,488850,False,True,22
1,1281,0.2695,con,0.666666667,0.857142857,2,0.3595,17,19,1,False,0.89,1,488850,False,True,23
0,1247,0.2432,incon,0.625,1.0,5,-0.6235,19,24,1,False,0.79,1,488850,False,True,24
1,1251,0.2088,incon,0.625,1.0,2,0.3745,16,18,1,False,0.89,1,488850,False,True,25
0,490,-0.157333333,incon,,,9,-0.245,4,13,1,False,0.31,1,846719,,,9
1,615,-0.0555,con,,,6,0.6925,3,9,1,False,0.33,1,846719,,,10
1,654,0.3735,con,,,7,0.673,5,12,1,False,0.42,1,846719,,,11
1,938,0.632166667,incon,,,4,0.531,2,6,1,False,0.33,1,846719,,,13
0,940,0.244666667,incon,,,4,-0.47,4,8,1,False,0.5,1,846719,,,14
1,787,0.2225,con,,,4,0.6065,2,6,1,False,0.33,1,846719,,,15
1,740,0.2555,incon,,,4,0.63,4,8,1,False,0.5,1,846719,,,16
1,546,,con,0.083333333,0.285714286,3,0.727,1,4,1,False,0.25,1,373680,,,7
1,543,,con,0.166666667,0.571428571,3,0.7285,3,6,1,False,0.5,1,373680,,,8
1,660,,incon,0.25,0.857142857,2,0.67,5,7,1,False,0.71,1,373680,,,9
1,645,,con,0.333333333,1.0,1,0.6775,7,8,1,False,0.88,1,373680,,,10
1,574,0.7032,con,0.416666667,1.0,1,0.713,9,10,1,False,0.9,1,373680,,,11
1,1266,0.6312,con,0.5,1.0,1,0.367,11,12,1,False,0.92,1,373680,,,12
1,928,0.5927,incon,0.541666667,1.0,1,0.536,13,14,1,False,0.93,1,373680,,,13
1,1047,0.554,incon,0.625,1.0,2,0.4765,14,16,1,False,0.88,1,373680,,,14
0,1199,0.2986,incon,0.708333333,1.0,2,-0.5995,16,18,1,False,0.89,1,373680,,,15
1,1160,0.24,con,0.666666667,0.857142857,2,0.42,18,20,1,False,0.9,1,373680,,,16
1,828,0.2838,con,0.708333333,1.0,2,0.586,17,19,1,False,0.89,1,373680,,,17
1,991,0.2775,incon,0.791666667,1.0,2,0.5045,18,20,1,False,0.9,1,373680,,,18
1,720,0.3102,con,0.875,1.0,2,0.64,20,22,1,False,0.91,1,373680,,,19
1,1254,0.5047,incon,0.958333333,1.0,2,0.373,22,24,1,False,0.92,1,373680,,,20
1,934,0.5273,con,0.958333333,1.0,3,0.533,24,27,1,False,0.89,1,373680,,,21
1,995,0.5106,con,1.0,1.0,6,0.5025,26,32,1,False,0.81,1,373680,,True,22
1,709,0.5388,con,1.0,1.0,3,0.6455,25,28,1,False,0.89,1,373680,,True,23
1,1276,0.4832,incon,1.0,0.857142857,6,0.362,27,33,1,False,0.82,1,373680,,True,24
0,850,0.3236,incon,1.0,1.0,3,-0.425,25,28,1,False,0.89,1,373680,,True,25
0,1970,0.02,con,1.0,0.857142857,6,-0.985,27,33,1,False,0.82,1,373680,,True,26
1,722,0.0473,incon,0.958333333,1.0,3,0.639,25,28,1,False,0.89,1,373680,,True,27
0,665,-0.1483,incon,0.958333333,1.0,3,-0.3325,24,27,1,False,0.89,1,373680,,True,28
0,1983,,incon,0.083333333,0.285714286,3,-0.9915,1,4,1,False,0.25,1,458172,False,,7
1,568,,con,0.041666667,0.142857143,3,0.716,3,6,1,False,0.5,1,458172,False,,8
1,463,,con,0.125,0.428571429,9,0.7685,2,11,1,False,0.18,1,458172,False,,9
1,667,,incon,0.208333333,0.714285714,2,0.6665,4,6,1,False,0.67,1,458172,False,,10
1,599,0.372,con,0.291666667,1.0,2,0.7005,6,8,1,False,0.75,1,458172,False,,11
1,1238,0.6465,con,0.375,1.0,1,0.381,8,9,1,False,0.89,1,458172,False,,12
1,1078,0.5955,incon,0.416666667,1.0,1,0.461,10,11,1,False,0.91,1,458172,False,,13
1,716,0.5702,incon,0.458333333,1.0,1,0.642,11,12,1,False,0.92,1,458172,False,,14
1,922,0.5447,con,0.541666667,1.0,1,0.539,12,13,1,False,0.92,1,458172,False,,15
1,657,0.5389,con,0.625,1.0,2,0.6715,14,16,1,False,0.88,1,458172,False,,16
1,845,0.5782,incon,0.708333333,1.0,2,0.5775,16,18,1,False,0.89,1,458172,False,,17
1,557,0.6303,incon,0.791666667,1.0,2,0.7215,18,20,1,False,0.9,1,458172,False,,18
1,834,0.6185,con,0.875,1.0,2,0.583,20,22,1,False,0.91,1,458172,False,,19
0,726,0.4381,incon,0.958333333,1.0,2,-0.363,22,24,1,False,0.92,1,458172,False,,20
1,717,0.4321,con,0.916666667,0.857142857,3,0.6415,24,27,1,False,0.89,1,458172,False,,21
1,789,0.4377,incon,1.0,1.0,3,0.6055,23,26,1,False,0.88,1,458172,False,,22
0,854,0.208,incon,1.0,1.0,3,-0.427,25,28,1,False,0.89,1,458172,True,True,23
1,748,0.2166,incon,1.0,1.0,6,0.626,27,33,1,False,0.82,1,458172,False,True,24
1,1038,0.3854,con,1.0,0.857142857,3,0.481,25,28,1,False,0.89,1,458172,False,True,25
1,632,0.3939,con,1.0,1.0,6,0.684,27,33,1,False,0.82,1,458172,False,True,26
0,1183,0.1545,incon,1.0,0.857142857,3,-0.5915,25,28,1,False,0.89,1,458172,False,True,27
1,879,0.352,con,0.958333333,1.0,6,0.5605,27,33,1,False,0.82,1,458172,False,True,28
1,1084,0.3184,incon,0.958333333,1.0,3,0.458,24,27,1,False,0.89,1,458172,False,True,29
1,820,,incon,0.083333333,0.285714286,3,0.59,1,4,1,False,0.25,1,119634,,,7
1,593,,con,0.166666667,0.571428571,3,0.7035,3,6,1,False,0.5,1,119634,,,8
0,601,,con,0.25,0.857142857,2,-0.3005,5,7,1,False,0.71,1,119634,,,9
1,719,,con,0.208333333,0.714285714,1,0.6405,7,8,1,False,0.88,1,119634,,,10
1,862,0.4405,incon,0.291666667,1.0,7,0.569,6,13,1,False,0.46,1,119634,,,11
1,880,0.4345,con,0.375,1.0,1,0.56,8,9,1,False,0.89,1,119634,,,12
0,748,0.219,incon,0.458333333,1.0,1,-0.374,10,11,1,False,0.91,1,119634,,,13
1,730,0.4061,incon,0.416666667,0.857142857,1,0.635,12,13,1,False,0.92,1,119634,,,14
1,684,0.4096,con,0.5,1.0,1,0.658,11,12,1,False,0.92,1,119634,,,15
0,807,0.2151,incon,0.583333333,1.0,1,-0.4035,13,14,1,False,0.93,1,119634,,,16
1,837,0.2194,incon,0.541666667,0.857142857,2,0.5815,15,17,1,False,0.88,1,119634,,,17
0,932,0.201,incon,0.625,1.0,2,-0.466,14,16,1,False,0.88,1,119634,,,18
0,1371,-0.0631,con,0.583333333,0.857142857,2,-0.6855,16,18,1,False,0.89,1,119634,,,19
0,1481,-0.3428,incon,0.625,1.0,2,-0.7405,15,17,1,False,0.88,1,119634,,True,20
0,1102,-0.3723,incon,0.625,0.857142857,2,-0.551,16,18,1,False,0.89,1,119634,,True,21
1,829,-0.3715,incon,0.625,0.714285714,5,0.5855,18,23,1,False,0.78,1,119634,,True,22
0,1946,-0.4729,con,0.583333333,1.0,5,-0.973,16,21,1,False,0.76,1,119634,,True,23
1,730,-0.2088,con,0.583333333,0.714285714,2,0.635,15,17,1,False,0.88,1,119634,,True,24
1,1098,0.0295,incon,0.541666667,1.0,3,0.451,17,20,1,False,0.85,1,119634,,True,25
0,711,0.0686,con,0.541666667,0.857142857,2,-0.3555,14,16,1,False,0.88,1,119634,,True,26
1,613,,incon,0.083333333,0.285714286,3,0.6935,1,4,1,False,0.25,1,226333,,,7
1,642,,con,0.166666667,0.571428571,3,0.679,3,6,1,False,0.5,1,226333,,,8
1,1108,,con,0.25,0.857142857,2,0.446,5,7,1,False,0.71,1,226333,,,9
1,1196,,incon,0.291666667,1.0,1,0.402,7,8,1,False,0.88,1,226333,,,10
1,1086,0.5355,con,0.333333333,1.0,1,0.457,8,9,1,False,0.89,1,226333,,,11
1,789,0.5179,con,0.375,1.0,1,0.6055,9,10,1,False,0.9,1,226333,,,12
0,771,0.305,incon,0.458333333,1.0,1,-0.3855,10,11,1,False,0.91,1,226333,,,13
1,943,0.3215,con,0.416666667,0.857142857,1,0.5285,12,13,1,False,0.92,1,226333,,,14
1,581,0.383,incon,0.5,1.0,1,0.7095,11,12,1,False,0.92,1,226333,,,15
0,902,0.2014,con,0.583333333,1.0,1,-0.451,13,14,1,False,0.93,1,226333,,,16
0,1374,-0.0571,incon,0.541666667,0.857142857,2,-0.687,15,17,1,False,0.88,1,226333,,,17
0,1351,-0.1151,incon,0.583333333,1.0,2,-0.6755,14,16,1,False,0.88,1,226333,,True,18
1,1100,-0.1308,con,0.583333333,0.857142857,2,0.45,15,17,1,False,0.88,1,226333,,True,19
0,967,-0.3694,incon,0.583333333,0.714285714,5,-0.4835,17,22,1,False,0.77,1,226333,,True,20
0,1966,-0.4758,incon,0.541666667,1.0,5,-0.983,15,20,1,False,0.75,1,226333,,True,21
1,774,-0.2158,con,0.541666667,0.714285714,2,0.613,14,16,1,False,0.88,1,226333,,True,22
1,1038,0.0155,con,0.5,1.0,3,0.481,16,19,1,False,0.84,1,226333,,True,23
0,1763,-0.2508,incon,0.5,0.857142857,1,-0.8815,13,14,1,False,0.93,1,226333,,True,24
1,687,,con,0.083333333,0.285714286,3,0.6565,1,4,1,False,0.25,1,337695,,,7
1,656,,con,0.166666667,0.571428571,3,0.672,3,6,1,False,0.5,1,337695,,,8
1,592,,incon,0.25,0.857142857,2,0.704,5,7,1,False,0.71,1,337695,,,9
1,590,,con,0.333333333,1.0,1,0.705,7,8,1,False,0.88,1,337695,,,10
1,1614,0.5861,incon,0.416666667,1.0,1,0.193,9,10,1,False,0.9,1,337695,,,11
1,1001,0.5547,incon,0.375,1.0,1,0.4995,11,12,1,False,0.92,1,337695,,,12
1,867,0.5336,con,0.416666667,1.0,1,0.5665,10,11,1,False,0.91,1,337695,,,13
0,765,0.3163,con,0.5,1.0,1,-0.3825,11,12,1,False,0.92,1,337695,,,14
0,1034,0.0719,con,0.458333333,0.857142857,1,-0.517,13,14,1,False,0.93,1,337695,,,15
0,1669,-0.1336,incon,0.416666667,0.714285714,1,-0.8345,12,13,1,False,0.92,1,337695,,,16
1,647,-0.0982,incon,0.458333333,0.857142857,4,0.6765,11,15,1,False,0.73,1,337695,,True,17
0,796,-0.2911,con,0.458333333,0.714285714,1,-0.398,12,13,1,False,0.92,1,337695,,True,18
0,1351,-0.3497,incon,0.458333333,0.571428571,2,-0.6755,14,16,1,False,0.88,1,337695,,True,19
1,861,-0.1324,con,0.416666667,0.857142857,9,0.5695,12,21,1,False,0.57,1,337695,,True,20
1,1042,0.1303,con,0.416666667,0.571428571,1,0.479,11,12,1,False,0.92,1,337695,,True,21
1,846,0.1104,con,0.375,0.857142857,2,0.577,13,15,1,False,0.87,1,337695,,True,22
1,807,0.3093,incon,0.375,0.714285714,1,0.5965,10,11,1,False,0.91,1,337695,,True,23
0,677,,incon,0.083333333,0.285714286,3,-0.3385,1,4,1,False,0.25,1,796475,,,7
1,435,,incon,0.041666667,0.142857143,3,0.7825,3,6,1,False,0.5,1,796475,,,8
1,566,,con,0.125,0.428571429,9,0.717,2,11,1,False,0.18,1,796475,,,9
1,487,,incon,0.208333333,0.714285714,2,0.7565,4,6,1,False,0.67,1,796475,,,10
1,562,0.5273,incon,0.291666667,1.0,2,0.719,6,8,1,False,0.75,1,796475,,,11
1,568,0.7382,con,0.375,1.0,1,0.716,8,9,1,False,0.89,1,796475,,,12
0,766,0.5051,incon,0.458333333,1.0,1,-0.383,10,11,1,False,0.91,1,796475,,,13
0,1206,0.2411,con,0.416666667,0.857142857,1,-0.603,12,13,1,False,0.92,1,796475,,,14
1,1326,0.1572,incon,0.375,0.714285714,1,0.337,11,12,1,False,0.92,1,796475,,,15
0,789,-0.0655,con,0.416666667,0.857142857,3,-0.3945,10,13,1,False,0.77,1,796475,,,16
0,694,-0.2781,incon,0.458333333,1.0,1,-0.347,11,12,1,False,0.92,1,796475,,True,17
0,1568,-0.3583,con,0.458333333,0.857142857,1,-0.784,12,13,1,False,0.92,1,796475,,True,18
0,1214,-0.3591,con,0.458333333,0.714285714,4,-0.607,14,18,1,False,0.78,1,796475,,True,19
1,884,-0.3149,con,0.416666667,1.0,4,0.558,12,16,1,False,0.75,1,796475,,True,20
1,730,-0.109,incon,0.416666667,0.714285714,1,0.635,11,12,1,False,0.92,1,796475,,True,21
1,1100,0.0504,incon,0.375,1.0,2,0.45,13,15,1,False,0.87,1,796475,,True,22
0,855,0.1217,incon,0.375,0.857142857,1,-0.4275,10,11,1,False,0.91,1,796475,,True,23
1,616,,con,0.083333333,0.285714286,3,0.692,1,4,1,False,0.25,1,871268,False,,7
1,644,,con,0.166666667,0.571428571,3,0.678,3,6,1,False,0.5,1,871268,False,,8
1,645,,con,0.25,0.857142857,2,0.6775,5,7,1,False,0.71,1,871268,False,,9
1,761,,incon,0.333333333,1.0,1,0.6195,7,8,1,False,0.88,1,871268,False,,10
1,515,0.6819,con,0.416666667,1.0,1,0.7425,9,10,1,False,0.9,1,871268,False,,11
0,878,0.4557,con,0.5,1.0,1,-0.439,11,12,1,False,0.92,1,871268,False,,12
1,791,0.441,incon,0.458333333,0.857142857,1,0.6045,13,14,1,False,0.93,1,871268,False,,13
1,737,0.4318,con,0.541666667,1.0,1,0.6315,12,13,1,False,0.92,1,871268,False,,14
1,660,0.4419,incon,0.625,1.0,2,0.67,14,16,1,False,0.88,1,871268,False,,15
1,733,0.4201,incon,0.708333333,1.0,2,0.6335,16,18,1,False,0.89,1,871268,False,,16
1,750,0.6329,incon,0.791666667,1.0,2,0.625,18,20,1,False,0.9,1,871268,False,,17
1,463,0.6657,con,0.875,1.0,2,0.7685,20,22,1,False,0.91,1,871268,False,,18
0,628,0.4766,con,0.958333333,1.0,2,-0.314,22,24,1,False,0.92,1,871268,False,,19
0,503,0.2923,incon,0.916666667,0.857142857,3,-0.2515,24,27,1,False,0.89,1,871268,False,,20
0,535,0.1121,incon,0.875,0.714285714,3,-0.2675,23,26,1,False,0.88,1,871268,False,,21
1,348,0.1523,con,0.833333333,0.571428571,7,0.826,22,29,1,False,0.76,1,871268,False,,22
0,319,-0.0333,con,0.916666667,0.857142857,7,-0.1595,21,28,1,False,0.75,1,871268,True,,23
0,368,-0.0073,incon,0.958333333,1.0,3,-0.184,23,26,1,False,0.88,1,871268,False,True,24
0,501,-0.0071,incon,0.958333333,0.857142857,3,-0.2505,24,27,1,False,0.89,1,871268,False,True,25
0,593,-0.0129,con,0.958333333,0.714285714,6,-0.2965,26,32,1,False,0.81,1,871268,False,True,26
1,408,-0.0189,incon,0.916666667,1.0,13,0.796,24,37,1,False,0.65,1,871268,False,True,27
0,462,-0.0332,con,0.916666667,0.714285714,3,-0.231,23,26,1,False,0.88,1,871268,False,True,28
0,502,-0.0466,con,0.875,1.0,6,-0.251,25,31,1,False,0.81,1,871268,False,True,29
1,301,0.1734,incon,0.875,0.857142857,2,0.8495,22,24,1,False,0.92,1,871268,False,True,30
1,604,,incon,0.083333333,0.285714286,3,0.698,1,4,1,False,0.25,1,316442,False,,7
1,852,,con,0.166666667,0.571428571,3,0.574,3,6,1,False,0.5,1,316442,False,,8
1,1469,,incon,0.25,0.857142857,2,0.2655,5,7,1,False,0.71,1,316442,False,,9
1,1586,,incon,0.291666667,1.0,1,0.207,7,8,1,False,0.88,1,316442,False,,10
1,822,0.4667,incon,0.25,1.0,1,0.589,8,9,1,False,0.89,1,316442,False,,11
1,995,0.4276,con,0.333333333,1.0,1,0.5025,7,8,1,False,0.88,1,316442,False,,12
0,1625,0.1503,con,0.416666667,1.0,1,-0.8125,9,10,1,False,0.9,1,316442,False,,13
1,1479,0.1493,con,0.375,0.857142857,1,0.2605,11,12,1,False,0.92,1,316442,False,,14
0,807,0.0272,incon,0.416666667,1.0,1,-0.4035,10,11,1,False,0.91,1,316442,False,,15
1,1416,-0.0322,incon,0.375,0.857142857,1,0.292,11,12,1,False,0.92,1,316442,True,,16
0,902,-0.2229,con,0.416666667,1.0,1,-0.451,10,11,1,False,0.91,1,316442,False,True,17
1,1128,0.0268,con,0.416666667,0.857142857,1,0.436,11,12,1,False,0.92,1,316442,False,True,18
1,833,0.0914,incon,0.416666667,0.714285714,4,0.5835,13,17,1,False,0.76,1,316442,False,True,19
1,1389,0.2332,con,0.375,1.0,4,0.3055,11,15,1,False,0.73,1,316442,False,True,20
1,1015,0.2733,incon,0.375,0.714285714,1,0.4925,10,11,1,False,0.91,1,316442,False,True,21
1,697,0.4938,incon,0.333333333,1.0,1,0.6515,12,13,1,False,0.92,1,316442,False,True,22
0,965,0.3101,incon,0.333333333,0.857142857,1,-0.4825,9,10,1,False,0.9,1,316442,False,True,23
1,766,,incon,0.0,0.142857143,3,0.617,1,4,1,False,0.25,1,360761,False,,7
1,1024,,con,0.083333333,0.428571429,1,0.488,3,4,1,False,0.75,1,360761,False,,8
0,1984,,con,0.083333333,0.714285714,1,-0.992,5,6,1,False,0.83,1,360761,False,,9
1,968,,incon,0.041666667,0.571428571,1,0.516,3,4,1,False,0.75,1,360761,False,,10
1,813,0.2445,con,0.125,0.857142857,1,0.5935,2,3,1,False,0.67,1,360761,False,,11
1,908,0.2303,con,0.208333333,1.0,1,0.546,4,5,1,False,0.8,1,360761,False,,12
1,887,0.244,incon,0.291666667,1.0,1,0.5565,6,7,1,False,0.86,1,360761,False,,13
1,1408,0.5016,con,0.375,1.0,1,0.296,8,9,1,False,0.89,1,360761,False,,14
1,1429,0.4555,con,0.416666667,1.0,1,0.2855,10,11,1,False,0.91,1,360761,False,,15
1,1194,0.4174,con,0.458333333,1.0,1,0.403,11,12,1,False,0.92,1,360761,False,,16
0,1466,0.1616,incon,0.5,1.0,1,-0.733,12,13,1,False,0.92,1,360761,False,,17
1,1168,0.1335,incon,0.458333333,0.857142857,1,0.416,13,14,1,False,0.93,1,360761,False,,18
0,1392,-0.0649,incon,0.5,1.0,1,-0.696,12,13,1,False,0.92,1,360761,True,,19
1,918,-0.0138,con,0.541666667,1.0,1,0.541,13,14,1,False,0.93,1,360761,False,True,20
1,1198,-0.0142,con,0.541666667,1.0,2,0.401,14,16,1,False,0.88,1,360761,False,True,21
1,1215,0.2109,con,0.541666667,0.857142857,5,0.3925,16,21,1,False,0.76,1,360761,False,True,22
1,913,0.2364,incon,0.5,1.0,2,0.5435,14,16,1,False,0.88,1,360761,False,True,23
1,990,0.4766,con,0.5,0.857142857,1,0.505,13,14,1,False,0.93,1,360761,False,True,24
1,925,0.4759,incon,0.458333333,1.0,4,0.5375,15,19,1,False,0.79,1,360761,False,True,25
0,1084,0.2873,con,0.458333333,1.0,1,-0.542,12,13,1,False,0.92,1,360761,False,True,26
1,516,,incon,0.0,0.285714286,3,0.742,1,4,1,False,0.25,1,148173,False,,7
1,1244,,con,0.083333333,0.571428571,1,0.378,2,3,1,False,0.67,1,148173,False,,8
1,813,,con,0.125,0.714285714,1,0.5935,3,4,1,False,0.75,1,148173,False,,9
1,897,,con,0.208333333,1.0,1,0.5515,4,5,1,False,0.8,1,148173,False,,10
0,1562,0.2968,incon,0.291666667,1.0,1,-0.781,6,7,1,False,0.86,1,148173,False,,11
1,909,0.2575,incon,0.25,0.857142857,1,0.5455,8,9,1,False,0.89,1,148173,False,,12
1,847,0.2972,con,0.333333333,1.0,1,0.5765,7,8,1,False,0.88,1,148173,False,,13
1,868,0.2917,incon,0.416666667,1.0,1,0.566,9,10,1,False,0.9,1,148173,False,,14
1,1241,0.2573,incon,0.5,1.0,1,0.3795,11,12,1,False,0.92,1,148173,False,,15
0,925,0.321,con,0.541666667,1.0,1,-0.4625,13,14,1,False,0.93,1,148173,False,,16
1,854,0.3265,incon,0.5,0.857142857,2,0.573,14,16,1,False,0.88,1,148173,False,,17
0,1368,0.0744,con,0.583333333,1.0,1,-0.684,13,14,1,False,0.93,1,148173,False,,18
0,773,-0.1161,con,0.541666667,0.857142857,2,-0.3865,15,17,1,False,0.88,1,148173,True,,19
0,817,-0.2737,incon,0.583333333,1.0,2,-0.4085,14,16,1,False,0.88,1,148173,False,True,20
1,663,-0.0475,con,0.583333333,0.857142857,2,0.6685,15,17,1,False,0.88,1,148173,False,True,21
0,959,-0.258,con,0.583333333,0.714285714,5,-0.4795,17,22,1,False,0.77,1,148173,False,True,22
1,1273,-0.0485,incon,0.541666667,1.0,5,0.3635,15,20,1,False,0.75,1,148173,False,True,23
0,948,-0.066,incon,0.541666667,0.714285714,2,-0.474,14,16,1,False,0.88,1,148173,False,True,24
0,706,-0.0549,con,0.5,1.0,3,-0.353,16,19,1,False,0.84,1,148173,False,True,25
0,767,-0.2653,incon,0.5,0.857142857,1,-0.3835,13,14,1,False,0.93,1,148173,False,True,26
1,802,,incon,0.041666667,0.142857143,3,0.599,1,4,1,False,0.25,1,153573,,,7
1,502,,con,0.125,0.428571429,4,0.749,2,6,1,False,0.33,1,153573,,,8
0,735,,incon,0.208333333,0.714285714,7,-0.3675,4,11,1,False,0.36,1,153573,,,9
1,975,,con,0.166666667,0.571428571,2,0.5125,6,8,1,False,0.75,1,153573,,,10
1,784,0.4202,con,0.25,0.857142857,2,0.608,5,7,1,False,0.71,1,153573,,,11
1,828,0.4176,incon,0.333333333,1.0,1,0.586,7,8,1,False,0.88,1,153573,,,12
1,796,0.3882,con,0.416666667,1.0,1,0.602,9,10,1,False,0.9,1,153573,,,13
1,1793,0.4824,con,0.5,1.0,1,0.1035,11,12,1,False,0.92,1,153573,,,14
1,1300,0.4499,incon,0.458333333,1.0,1,0.35,13,14,1,False,0.93,1,153573,,,15
1,1130,0.4153,incon,0.5,1.0,1,0.435,12,13,1,False,0.92,1,153573,,,16
1,1491,0.349,incon,0.541666667,1.0,1,0.2545,13,14,1,False,0.93,1,153573,,,17
0,1984,0.0302,con,0.541666667,1.0,2,-0.992,14,16,1,False,0.88,1,153573,,,18
1,1047,0.1048,incon,0.5,0.857142857,5,0.4765,16,21,1,False,0.76,1,153573,,,19
