n1,n2,ratio,sid,RT,ACC,easyness
3.0,9.0,0.33,502720,1470.0,1.0,0.265
1.0,4.0,0.25,502720,619.0,1.0,0.6905
3.0,4.0,0.75,502720,1029.0,1.0,0.4855
2.0,9.0,0.22,502720,629.0,1.0,0.6855
3.0,4.0,0.75,502720,574.0,1.0,0.713
,,,502720,,,
1.0,4.0,0.25,502720,673.0,1.0,0.6635
3.0,6.0,0.5,502720,569.0,1.0,0.7155
5.0,7.0,0.71,502720,653.0,1.0,0.6735
7.0,8.0,0.88,502720,630.0,1.0,0.685
9.0,10.0,0.9,502720,527.0,1.0,0.7365
11.0,12.0,0.92,502720,541.0,1.0,0.7295
13.0,14.0,0.93,502720,635.0,0.0,-0.3175
15.0,17.0,0.88,502720,700.0,1.0,0.65
14.0,16.0,0.88,502720,915.0,1.0,0.5425
16.0,18.0,0.89,502720,617.0,1.0,0.6915
18.0,20.0,0.9,502720,707.0,1.0,0.6465
20.0,22.0,0.91,502720,682.0,1.0,0.659
22.0,24.0,0.92,502720,617.0,1.0,0.6915
24.0,27.0,0.89,502720,724.0,1.0,0.638
25.0,28.0,0.89,502720,731.0,1.0,0.6345
27.0,33.0,0.82,502720,903.0,1.0,0.5485
25.0,28.0,0.89,502720,660.0,1.0,0.67
27.0,33.0,0.82,502720,733.0,1.0,0.6335
25.0,28.0,0.89,502720,875.0,1.0,0.5625
24.0,27.0,0.89,502720,890.0,1.0,0.555
4.0,6.0,0.67,569260,648.0,1.0,0.676
,,,569260,,,
1.0,4.0,0.25,569260,1594.0,1.0,0.203
3.0,6.0,0.5,569260,884.0,1.0,0.558
4.0,12.0,0.33,569260,625.0,1.0,0.6875
6.0,9.0,0.67,569260,581.0,1.0,0.7095
8.0,11.0,0.73,569260,660.0,1.0,0.67
10.0,16.0,0.63,569260,826.0,1.0,0.587
12.0,13.0,0.92,569260,1081.0,1.0,0.4595
14.0,16.0,0.88,569260,544.0,1.0,0.728
15.0,17.0,0.88,569260,631.0,1.0,0.6845
17.0,19.0,0.89,569260,479.0,0.0,-0.2395
19.0,21.0,0.9,569260,1024.0,1.0,0.488
18.0,20.0,0.9,569260,707.0,1.0,0.6465
19.0,21.0,0.9,569260,689.0,0.0,-0.3445
21.0,23.0,0.91,569260,775.0,0.0,-0.3875
20.0,22.0,0.91,569260,843.0,1.0,0.5785
19.0,25.0,0.76,569260,729.0,1.0,0.6355
21.0,23.0,0.91,569260,1199.0,1.0,0.4005
23.0,26.0,0.88,569260,665.0,1.0,0.6675
25.0,28.0,0.89,569260,498.0,1.0,0.751
27.0,33.0,0.82,569260,841.0,1.0,0.5795
25.0,28.0,0.89,569260,880.0,1.0,0.56
27.0,33.0,0.82,569260,627.0,1.0,0.6865
25.0,28.0,0.89,569260,675.0,1.0,0.6625
27.0,33.0,0.82,569260,641.0,1.0,0.6795
24.0,27.0,0.89,569260,603.0,0.0,-0.3015
3.0,9.0,0.33,569260,892.0,1.0,0.554
1.0,4.0,0.25,569260,758.0,1.0,0.621
2.0,6.0,0.33,569260,679.0,1.0,0.6605
3.0,11.0,0.27,569260,689.0,1.0,0.6555
26.0,32.0,0.81,569260,115096.0,1.0,-56.548
3.0,9.0,0.33,142291,1388.0,1.0,0.306
1.0,4.0,0.25,142291,591.0,1.0,0.7045
3.0,6.0,0.5,142291,555.0,1.0,0.7225
5.0,7.0,0.71,142291,598.0,1.0,0.701
7.0,8.0,0.88,142291,711.0,1.0,0.6445
9.0,10.0,0.9,142291,638.0,1.0,0.681
11.0,12.0,0.92,142291,756.0,1.0,0.622
13.0,14.0,0.93,142291,825.0,1.0,0.5875
15.0,17.0,0.88,142291,812.0,1.0,0.594
17.0,19.0,0.89,142291,822.0,1.0,0.589
19.0,21.0,0.9,142291,810.0,1.0,0.595
21.0,23.0,0.91,142291,740.0,1.0,0.63
23.0,26.0,0.88,142291,806.0,1.0,0.597
25.0,28.0,0.89,142291,825.0,1.0,0.5875
27.0,33.0,0.82,142291,759.0,1.0,0.6205
25.0,28.0,0.89,142291,797.0,1.0,0.6015
27.0,33.0,0.82,142291,571.0,1.0,0.7145
25.0,28.0,0.89,142291,661.0,1.0,0.6695
27.0,33.0,0.82,142291,696.0,1.0,0.652
24.0,27.0,0.89,142291,813.0,1.0,0.5935
1.0,4.0,0.25,142291,797.0,1.0,0.6015
3.0,4.0,0.75,142291,931.0,1.0,0.5345
2.0,9.0,0.22,142291,917.0,1.0,0.5415
3.0,5.0,0.6,142291,926.0,1.0,0.537
,,,142291,,,
3.0,9.0,0.33,142291,1542.0,1.0,0.229
1.0,4.0,0.25,142291,615.0,1.0,0.6925
3.0,4.0,0.75,142291,572.0,1.0,0.714
2.0,9.0,0.22,142291,709.0,1.0,0.6455
3.0,5.0,0.6,142291,459.0,1.0,0.7705
,,,142291,,,
1.0,4.0,0.25,142291,548.0,1.0,0.726
3.0,6.0,0.5,142291,452.0,1.0,0.774
5.0,7.0,0.71,142291,421.0,1.0,0.7895
7.0,8.0,0.88,142291,557.0,1.0,0.7215
9.0,10.0,0.9,142291,587.0,1.0,0.7065
11.0,12.0,0.92,142291,525.0,0.0,-0.2625
13.0,14.0,0.93,142291,630.0,1.0,0.685
12.0,13.0,0.92,142291,838.0,1.0,0.581
14.0,16.0,0.88,142291,768.0,1.0,0.616
16.0,18.0,0.89,142291,667.0,1.0,0.6665
18.0,20.0,0.9,142291,885.0,1.0,0.5575
20.0,22.0,0.91,142291,692.0,1.0,0.654
22.0,24.0,0.92,142291,698.0,1.0,0.651
24.0,27.0,0.89,142291,889.0,1.0,0.5555
25.0,28.0,0.89,142291,709.0,1.0,0.6455
27.0,33.0,0.82,142291,734.0,1.0,0.633
25.0,28.0,0.89,142291,569.0,1.0,0.7155
27.0,33.0,0.82,142291,688.0,1.0,0.656
25.0,28.0,0.89,142291,611.0,1.0,0.6945
24.0,27.0,0.89,142291,933.0,1.0,0.5335
2.0,8.0,0.25,895042,277.0,0.0,
4.0,13.0,0.31,895042,465.0,0.0,
,,,895042,,,
4.0,13.0,0.31,895042,411.0,0.0,
2.0,8.0,0.25,895042,348.0,0.0,
3.0,9.0,0.33,895042,385.0,0.0,
,,,895042,,,
2.0,8.0,0.25,895042,311.0,0.0,
4.0,13.0,0.31,895042,292.0,0.0,
4.0,13.0,0.31,895042,341.0,0.0,
2.0,8.0,0.25,895042,417.0,0.0,
7.0,9.0,0.78,895042,429.0,1.0,
6.0,8.0,0.75,895042,325.0,1.0,
5.0,13.0,0.38,895042,336.0,1.0,
3.0,9.0,0.33,895042,374.0,1.0,
,,,895042,,,
4.0,13.0,0.31,895042,333.0,1.0,
2.0,8.0,0.25,895042,368.0,0.0,
2.0,8.0,0.25,895042,429.0,0.0,
6.0,8.0,0.75,895042,356.0,1.0,
2.0,8.0,0.25,895042,387.0,1.0,
4.0,13.0,0.31,895042,340.0,0.0,
2.0,8.0,0.25,895042,321.0,0.0,
2.0,8.0,0.25,895042,310.0,0.0,
2.0,8.0,0.25,895042,513.0,0.0,
2.0,8.0,0.25,895042,355.0,1.0,
2.0,8.0,0.25,895042,466.0,0.0,
4.0,8.0,0.5,895042,478.0,1.0,
3.0,9.0,0.33,895042,325.0,1.0,
4.0,13.0,0.31,895042,359.0,0.0,
5.0,13.0,0.38,895042,293.0,1.0,
4.0,8.0,0.5,895042,400.0,1.0,
3.0,9.0,0.33,895042,324.0,1.0,
,,,549028,,,
1.0,4.0,0.25,549028,709.0,1.0,0.6455
3.0,6.0,0.5,549028,548.0,1.0,0.726
5.0,7.0,0.71,549028,747.0,1.0,0.6265
7.0,8.0,0.88,549028,613.0,1.0,0.6935
9.0,10.0,0.9,549028,645.0,1.0,0.6775
11.0,12.0,0.92,549028,677.0,0.0,-0.3385
13.0,14.0,0.93,549028,704.0,1.0,0.648
12.0,13.0,0.92,549028,732.0,1.0,0.634
14.0,16.0,0.88,549028,726.0,1.0,0.637
16.0,18.0,0.89,549028,596.0,1.0,0.702
18.0,20.0,0.9,549028,703.0,1.0,0.6485
20.0,22.0,0.91,549028,584.0,0.0,-0.292
22.0,24.0,0.92,549028,672.0,1.0,0.664
21.0,23.0,0.91,549028,824.0,1.0,0.588
23.0,26.0,0.88,549028,672.0,1.0,0.664
25.0,28.0,0.89,549028,672.0,1.0,0.664
27.0,33.0,0.82,549028,878.0,1.0,0.561
25.0,28.0,0.89,549028,920.0,1.0,0.54
27.0,33.0,0.82,549028,789.0,1.0,0.6055
25.0,28.0,0.89,549028,1044.0,1.0,0.478
27.0,33.0,0.82,549028,693.0,1.0,0.6535
24.0,27.0,0.89,549028,914.0,1.0,0.543
3.0,9.0,0.33,549028,1157.0,1.0,0.4215
1.0,4.0,0.25,549028,1734.0,1.0,0.133
3.0,4.0,0.75,549028,758.0,1.0,0.621
1.0,3.0,0.33,549028,741.0,1.0,0.6295
2.0,4.0,0.5,549028,571.0,1.0,0.7145
3.0,9.0,0.33,874934,951.0,1.0,0.5245
1.0,4.0,0.25,874934,734.0,1.0,0.633
1.0,4.0,0.25,874934,493.0,1.0,0.7535
3.0,9.0,0.33,874934,398.0,1.0,0.801
5.0,6.0,0.83,874934,312.0,1.0,0.844
7.0,8.0,0.88,874934,365.0,1.0,0.8175
9.0,13.0,0.69,874934,444.0,1.0,0.778
10.0,11.0,0.91,874934,462.0,0.0,-0.231
11.0,12.0,0.92,874934,455.0,0.0,-0.2275
10.0,11.0,0.91,874934,275.0,0.0,-0.1375
9.0,12.0,0.75,874934,1019.0,1.0,0.4905
8.0,11.0,0.73,874934,668.0,1.0,0.666
9.0,10.0,0.9,874934,363.0,1.0,0.8185
10.0,11.0,0.91,874934,474.0,0.0,-0.237
12.0,13.0,0.92,874934,386.0,0.0,-0.193
2.0,6.0,0.33,874934,412.0,1.0,0.794
11.0,12.0,0.92,874934,325.0,0.0,-0.1625
10.0,13.0,0.77,874934,347.0,1.0,0.8265
9.0,12.0,0.75,874934,314.0,1.0,0.843
11.0,17.0,0.65,874934,381.0,0.0,-0.1905
13.0,14.0,0.93,874934,488.0,1.0,0.756
12.0,13.0,0.92,874934,875.0,1.0,0.5625
14.0,16.0,0.88,874934,789.0,1.0,0.6055
16.0,18.0,0.89,874934,783.0,1.0,0.6085
18.0,20.0,0.9,874934,613.0,1.0,0.6935
20.0,22.0,0.91,874934,590.0,1.0,0.705
22.0,24.0,0.92,874934,489.0,1.0,0.7555
24.0,27.0,0.89,874934,438.0,0.0,-0.219
27.0,33.0,0.82,874934,601.0,1.0,0.6995
25.0,28.0,0.89,874934,692.0,1.0,0.654
25.0,28.0,0.89,874934,735.0,1.0,0.6325
27.0,33.0,0.82,874934,780.0,0.0,-0.39
25.0,28.0,0.89,874934,924.0,1.0,0.538
24.0,27.0,0.89,874934,858.0,1.0,0.571
3.0,11.0,0.27,874934,583.0,1.0,0.7085
4.0,6.0,0.67,874934,680.0,0.0,-0.34
,,,874934,,,
3.0,9.0,0.33,874934,1173.0,1.0,0.4135
1.0,4.0,0.25,874934,518.0,1.0,0.741
1.0,4.0,0.25,874934,1983.0,0.0,-0.9915
3.0,6.0,0.5,874934,553.0,1.0,0.7235
2.0,11.0,0.18,874934,616.0,1.0,0.692
4.0,6.0,0.67,874934,543.0,1.0,0.7285
6.0,8.0,0.75,874934,571.0,1.0,0.7145
8.0,9.0,0.89,874934,510.0,1.0,0.745
10.0,11.0,0.91,874934,541.0,1.0,0.7295
12.0,13.0,0.92,874934,483.0,1.0,0.7585
14.0,16.0,0.88,874934,605.0,1.0,0.6975
16.0,18.0,0.89,874934,637.0,1.0,0.6815
18.0,20.0,0.9,874934,516.0,0.0,-0.258
20.0,22.0,0.91,874934,657.0,1.0,0.6715
19.0,21.0,0.9,874934,901.0,0.0,-0.4505
21.0,23.0,0.91,874934,753.0,1.0,0.6235
20.0,22.0,0.91,874934,591.0,1.0,0.7045
22.0,24.0,0.92,874934,609.0,1.0,0.6955
24.0,27.0,0.89,874934,672.0,1.0,0.664
25.0,28.0,0.89,874934,653.0,1.0,0.6735
27.0,33.0,0.82,874934,569.0,0.0,-0.2845
25.0,28.0,0.89,874934,605.0,1.0,0.6975
27.0,33.0,0.82,874934,539.0,1.0,0.7305
25.0,28.0,0.89,874934,611.0,1.0,0.6945
24.0,27.0,0.89,874934,570.0,1.0,0.715
3.0,4.0,0.75,874934,462.0,1.0,0.769
2.0,9.0,0.22,874934,471.0,1.0,0.7645
3.0,5.0,0.6,874934,523.0,1.0,0.7385
,,,874934,,,
3.0,9.0,0.33,550142,897.0,1.0,0.5515
1.0,4.0,0.25,550142,686.0,1.0,0.657
2.0,6.0,0.33,550142,501.0,1.0,0.7495
3.0,11.0,0.27,550142,520.0,1.0,0.74
4.0,6.0,0.67,550142,526.0,1.0,0.737
,,,550142,,,
1.0,4.0,0.25,550142,536.0,1.0,0.732
3.0,6.0,0.5,550142,387.0,0.0,-0.1935
5.0,7.0,0.71,550142,569.0,1.0,0.7155
4.0,6.0,0.67,550142,493.0,1.0,0.7535
6.0,8.0,0.75,550142,526.0,1.0,0.737
8.0,9.0,0.89,550142,869.0,1.0,0.5655
10.0,11.0,0.91,550142,591.0,0.0,-0.2955
12.0,13.0,0.92,550142,828.0,1.0,0.586
11.0,12.0,0.92,550142,698.0,1.0,0.651
13.0,14.0,0.93,550142,705.0,1.0,0.6475
15.0,17.0,0.88,550142,685.0,0.0,-0.3425
17.0,19.0,0.89,550142,810.0,1.0,0.595
16.0,18.0,0.89,550142,802.0,1.0,0.599
18.0,20.0,0.9,550142,981.0,1.0,0.5095
20.0,22.0,0.91,550142,743.0,1.0,0.6285
22.0,24.0,0.92,550142,1062.0,1.0,0.469
24.0,27.0,0.89,550142,1008.0,1.0,0.496
25.0,28.0,0.89,550142,710.0,1.0,0.645
27.0,33.0,0.82,550142,853.0,0.0,-0.4265
25.0,28.0,0.89,550142,893.0,1.0,0.5535
27.0,33.0,0.82,550142,815.0,1.0,0.5925
25.0,28.0,0.89,550142,671.0,1.0,0.6645
27.0,33.0,0.82,550142,711.0,1.0,0.6445
24.0,27.0,0.89,550142,692.0,1.0,0.654
2.0,8.0,0.25,547842,957.0,1.0,0.5215
3.0,12.0,0.25,547842,681.0,1.0,0.6595
4.0,17.0,0.24,547842,708.0,1.0,0.646
,,,547842,,,
1.0,4.0,0.25,547842,695.0,1.0,0.6525
3.0,6.0,0.5,547842,876.0,1.0,0.562
5.0,7.0,0.71,547842,918.0,1.0,0.541
7.0,8.0,0.88,547842,725.0,1.0,0.6375
9.0,10.0,0.9,547842,785.0,1.0,0.6075
11.0,12.0,0.92,547842,1043.0,1.0,0.4785
13.0,14.0,0.93,547842,1621.0,1.0,0.1895
14.0,16.0,0.88,547842,1217.0,1.0,0.3915
13.0,14.0,0.93,547842,1717.0,1.0,0.1415
14.0,16.0,0.88,547842,1032.0,1.0,0.484
15.0,17.0,0.88,547842,960.0,1.0,0.52
16.0,18.0,0.89,547842,1565.0,1.0,0.2175
18.0,20.0,0.9,547842,1028.0,1.0,0.486
20.0,25.0,0.8,547842,873.0,1.0,0.5635
18.0,20.0,0.9,547842,1114.0,1.0,0.443
20.0,22.0,0.91,547842,1967.0,0.0,-0.9835
22.0,24.0,0.92,547842,1984.0,0.0,-0.992
21.0,23.0,0.91,547842,846.0,1.0,0.577
22.0,24.0,0.92,547842,721.0,1.0,0.6395
24.0,29.0,0.83,547842,947.0,1.0,0.5265
22.0,34.0,0.65,547842,1106.0,1.0,0.447
21.0,23.0,0.91,547842,1048.0,1.0,0.476
23.0,28.0,0.82,547842,789.0,1.0,0.6055
20.0,22.0,0.91,547842,1231.0,1.0,0.3845
3.0,9.0,0.33,547842,1675.0,1.0,0.1625
1.0,4.0,0.25,547842,1260.0,1.0,0.37
3.0,9.0,0.33,332609,747.0,1.0,0.6265
1.0,3.0,0.33,332609,732.0,1.0,0.634
2.0,4.0,0.5,332609,697.0,1.0,0.6515
,,,332609,,,
1.0,4.0,0.25,332609,1183.0,1.0,0.4085
3.0,6.0,0.5,332609,834.0,1.0,0.583
4.0,11.0,0.36,332609,1396.0,1.0,0.302
6.0,8.0,0.75,332609,927.0,1.0,0.5365
9.0,10.0,0.9,332609,730.0,1.0,0.635
7.0,13.0,0.54,332609,675.0,1.0,0.6625
11.0,12.0,0.92,332609,756.0,1.0,0.622
13.0,14.0,0.93,332609,788.0,1.0,0.606
17.0,19.0,0.89,332609,922.0,1.0,0.539
15.0,17.0,0.88,332609,703.0,1.0,0.6485
19.0,21.0,0.9,332609,1246.0,1.0,0.377
21.0,23.0,0.91,332609,893.0,1.0,0.5535
24.0,27.0,0.89,332609,872.0,1.0,0.564
22.0,24.0,0.92,332609,710.0,1.0,0.645
25.0,28.0,0.89,332609,965.0,1.0,0.5175
27.0,33.0,0.82,332609,1241.0,0.0,-0.6205
25.0,28.0,0.89,332609,1206.0,1.0,0.397
27.0,33.0,0.82,332609,1004.0,0.0,-0.502
25.0,28.0,0.89,332609,1400.0,1.0,0.3
24.0,27.0,0.89,332609,1070.0,1.0,0.465
3.0,9.0,0.33,332609,1929.0,1.0,0.0355
1.0,4.0,0.25,332609,1136.0,1.0,0.432
3.0,9.0,0.33,863772,1005.0,1.0,0.4975
1.0,4.0,0.25,863772,630.0,1.0,0.685
3.0,4.0,0.75,863772,809.0,1.0,0.5955
2.0,9.0,0.22,863772,770.0,1.0,0.615
3.0,5.0,0.6,863772,832.0,1.0,0.584
,,,863772,,,
1.0,4.0,0.25,863772,817.0,1.0,0.5915
3.0,6.0,0.5,863772,823.0,1.0,0.5885
5.0,7.0,0.71,863772,736.0,1.0,0.632
7.0,8.0,0.88,863772,722.0,1.0,0.639
9.0,10.0,0.9,863772,761.0,1.0,0.6195
11.0,12.0,0.92,863772,660.0,1.0,0.67
13.0,14.0,0.93,863772,756.0,1.0,0.622
15.0,17.0,0.88,863772,943.0,1.0,0.5285
17.0,19.0,0.89,863772,705.0,1.0,0.6475
19.0,21.0,0.9,863772,724.0,1.0,0.638
21.0,23.0,0.91,863772,1984.0,0.0,-0.992
23.0,26.0,0.88,863772,846.0,0.0,-0.423
22.0,24.0,0.92,863772,831.0,1.0,0.5845
21.0,28.0,0.75,863772,684.0,1.0,0.658
23.0,26.0,0.88,863772,734.0,1.0,0.633
25.0,28.0,0.89,863772,1006.0,1.0,0.497
27.0,33.0,0.82,863772,918.0,1.0,0.541
25.0,28.0,0.89,863772,1427.0,1.0,0.2865
27.0,33.0,0.82,863772,1089.0,1.0,0.4555
25.0,28.0,0.89,863772,855.0,1.0,0.5725
27.0,33.0,0.82,863772,1037.0,1.0,0.4815
24.0,27.0,0.89,863772,992.0,1.0,0.504
1.0,4.0,0.25,259814,1984.0,0.0,-0.992
3.0,9.0,0.33,259814,1983.0,0.0,-0.9915
3.0,9.0,0.33,259814,1967.0,0.0,-0.9835
1.0,4.0,0.25,259814,544.0,1.0,0.728
3.0,9.0,0.33,259814,949.0,0.0,-0.4745
,,,259814,,,
1.0,4.0,0.25,259814,598.0,0.0,-0.299
2.0,6.0,0.33,259814,597.0,1.0,0.7015
4.0,8.0,0.5,259814,664.0,1.0,0.668
2.0,13.0,0.15,259814,545.0,1.0,0.7275
1.0,3.0,0.33,259814,581.0,1.0,0.7095
,,,259814,,,
1.0,9.0,0.11,259814,698.0,1.0,0.651
3.0,4.0,0.75,259814,482.0,1.0,0.759
3.0,9.0,0.33,606684,781.0,1.0,0.6095
1.0,4.0,0.25,606684,682.0,1.0,0.659
2.0,6.0,0.33,606684,584.0,1.0,0.708
3.0,11.0,0.27,606684,505.0,1.0,0.7475
4.0,6.0,0.67,606684,595.0,1.0,0.7025
,,,606684,,,
1.0,4.0,0.25,606684,653.0,1.0,0.6735
3.0,6.0,0.5,606684,683.0,1.0,0.6585
5.0,7.0,0.71,606684,659.0,1.0,0.6705
7.0,8.0,0.88,606684,943.0,1.0,0.5285
9.0,10.0,0.9,606684,704.0,1.0,0.648
11.0,12.0,0.92,606684,613.0,0.0,-0.3065
13.0,14.0,0.93,606684,1141.0,1.0,0.4295
12.0,13.0,0.92,606684,1090.0,1.0,0.455
13.0,14.0,0.93,606684,1000.0,1.0,0.5
14.0,16.0,0.88,606684,763.0,1.0,0.6185
15.0,17.0,0.88,606684,1467.0,1.0,0.2665
17.0,19.0,0.89,606684,1485.0,1.0,0.2575
18.0,20.0,0.9,606684,1338.0,1.0,0.331
20.0,22.0,0.91,606684,1112.0,1.0,0.444
21.0,23.0,0.91,606684,1170.0,1.0,0.415
22.0,24.0,0.92,606684,1534.0,1.0,0.233
23.0,26.0,0.88,606684,1545.0,1.0,0.2275
22.0,24.0,0.92,606684,1288.0,1.0,0.356
24.0,29.0,0.83,606684,1029.0,1.0,0.4855
26.0,27.0,0.96,606684,956.0,1.0,0.522
24.0,32.0,0.75,606684,1018.0,1.0,0.491
25.0,28.0,0.89,606684,1149.0,1.0,0.4255
27.0,33.0,0.82,606684,948.0,1.0,0.526
25.0,28.0,0.89,606684,851.0,1.0,0.5745
27.0,33.0,0.82,606684,865.0,1.0,0.5675
25.0,28.0,0.89,606684,881.0,1.0,0.5595
24.0,27.0,0.89,606684,1378.0,1.0,0.311
1.0,4.0,0.25,554095,994.0,1.0,0.503
3.0,9.0,0.33,554095,1985.0,0.0,-0.9925
3.0,9.0,0.33,554095,1008.0,1.0,0.496
2.0,6.0,0.33,554095,932.0,1.0,0.534
3.0,9.0,0.33,554095,737.0,1.0,0.6315
,,,554095,,,
1.0,4.0,0.25,554095,1090.0,1.0,0.455
3.0,6.0,0.5,554095,1163.0,0.0,-0.5815
4.0,11.0,0.36,554095,893.0,1.0,0.5535
3.0,6.0,0.5,554095,705.0,1.0,0.6475
5.0,7.0,0.71,554095,1128.0,1.0,0.436
7.0,8.0,0.88,554095,859.0,0.0,-0.4295
8.0,9.0,0.89,554095,1036.0,1.0,0.482
7.0,8.0,0.88,554095,1098.0,1.0,0.451
8.0,9.0,0.89,554095,1296.0,1.0,0.352
10.0,14.0,0.71,554095,1035.0,1.0,0.4825
9.0,10.0,0.9,554095,958.0,1.0,0.521
10.0,11.0,0.91,554095,998.0,1.0,0.501
12.0,13.0,0.92,554095,1007.0,1.0,0.4965
14.0,16.0,0.88,554095,971.0,1.0,0.5145
15.0,17.0,0.88,554095,1084.0,1.0,0.458
17.0,19.0,0.89,554095,1077.0,1.0,0.4615
18.0,20.0,0.9,554095,932.0,1.0,0.534
19.0,21.0,0.9,554095,1136.0,1.0,0.432
21.0,23.0,0.91,554095,1056.0,1.0,0.472
22.0,24.0,0.92,554095,837.0,1.0,0.5815
23.0,26.0,0.88,554095,741.0,1.0,0.6295
25.0,28.0,0.89,554095,755.0,1.0,0.6225
27.0,33.0,0.82,554095,1293.0,1.0,0.3535
25.0,28.0,0.89,554095,936.0,1.0,0.532
27.0,33.0,0.82,554095,1024.0,0.0,-0.512
25.0,28.0,0.89,554095,1242.0,1.0,0.379
27.0,33.0,0.82,554095,1373.0,1.0,0.3135
24.0,27.0,0.89,554095,1623.0,1.0,0.1885
3.0,9.0,0.33,710710,1151.0,1.0,0.4245
1.0,4.0,0.25,710710,941.0,1.0,0.5295
3.0,4.0,0.75,710710,934.0,1.0,0.533
2.0,9.0,0.22,710710,779.0,1.0,0.6105
3.0,5.0,0.6,710710,923.0,1.0,0.5385
,,,710710,,,
1.0,4.0,0.25,710710,844.0,1.0,0.578
3.0,6.0,0.5,710710,974.0,1.0,0.513
5.0,7.0,0.71,710710,998.0,1.0,0.501
7.0,8.0,0.88,710710,1247.0,1.0,0.3765
9.0,10.0,0.9,710710,999.0,1.0,0.5005
10.0,11.0,0.91,710710,1008.0,0.0,-0.504
12.0,13.0,0.92,710710,1140.0,1.0,0.43
11.0,12.0,0.92,710710,1409.0,1.0,0.2955
12.0,13.0,0.92,710710,1198.0,1.0,0.401
13.0,14.0,0.93,710710,1462.0,1.0,0.269
15.0,17.0,0.88,710710,872.0,1.0,0.564
16.0,18.0,0.89,710710,897.0,1.0,0.5515
18.0,20.0,0.9,710710,928.0,0.0,-0.464
20.0,22.0,0.91,710710,1329.0,0.0,-0.6645
19.0,21.0,0.9,710710,1421.0,1.0,0.2895
18.0,24.0,0.75,710710,1504.0,1.0,0.248
19.0,21.0,0.9,710710,1234.0,1.0,0.383
20.0,22.0,0.91,710710,1394.0,1.0,0.303
22.0,27.0,0.81,710710,1464.0,1.0,0.268
20.0,32.0,0.63,710710,1652.0,1.0,0.174
19.0,21.0,0.9,710710,1983.0,0.0,-0.9915
21.0,25.0,0.84,710710,1516.0,1.0,0.242
18.0,20.0,0.9,710710,1417.0,1.0,0.2915
3.0,4.0,0.75,456804,920.0,1.0,0.54
2.0,6.0,0.33,456804,950.0,1.0,0.525
3.0,11.0,0.27,456804,1181.0,1.0,0.4095
,,,456804,,,
1.0,4.0,0.25,456804,986.0,1.0,0.507
2.0,6.0,0.33,456804,646.0,1.0,0.677
4.0,11.0,0.36,456804,873.0,1.0,0.5635
6.0,8.0,0.75,456804,604.0,1.0,0.698
8.0,9.0,0.89,456804,1120.0,1.0,0.44
10.0,11.0,0.91,456804,860.0,1.0,0.57
11.0,12.0,0.92,456804,1037.0,1.0,0.4815
13.0,14.0,0.93,456804,998.0,1.0,0.501
14.0,16.0,0.88,456804,1332.0,1.0,0.334
16.0,18.0,0.89,456804,994.0,1.0,0.503
18.0,23.0,0.78,456804,973.0,1.0,0.5135
20.0,21.0,0.95,456804,881.0,1.0,0.5595
22.0,23.0,0.96,456804,814.0,1.0,0.593
24.0,25.0,0.96,456804,1153.0,1.0,0.4235
26.0,27.0,0.96,456804,996.0,1.0,0.502
25.0,28.0,0.89,456804,866.0,1.0,0.567
27.0,33.0,0.82,456804,1241.0,1.0,0.3795
25.0,28.0,0.89,456804,1904.0,1.0,0.048
27.0,33.0,0.82,456804,1801.0,1.0,0.0995
25.0,28.0,0.89,456804,1125.0,1.0,0.4375
27.0,33.0,0.82,456804,1591.0,1.0,0.2045
24.0,27.0,0.89,456804,1062.0,1.0,0.469
3.0,9.0,0.33,456804,1231.0,1.0,0.3845
1.0,4.0,0.25,456804,1131.0,1.0,0.4345
,,,853800,,,
19.0,21.0,0.9,853800,596.0,1.0,
18.0,20.0,0.9,853800,713.0,1.0,
17.0,23.0,0.74,853800,586.0,1.0,
18.0,21.0,0.86,853800,919.0,1.0,
16.0,24.0,0.67,853800,1593.0,1.0,
17.0,23.0,0.74,853800,2244.0,1.0,
,,,853800,,,
18.0,29.0,0.62,853800,620.0,1.0,
16.0,24.0,0.67,853800,1157.0,1.0,
19.0,23.0,0.83,853800,2474.0,1.0,
,,,853800,,,
17.0,20.0,0.85,853800,1993.0,1.0,
,,,853800,,,
15.0,30.0,0.5,853800,1183.0,1.0,
14.0,42.0,0.33,853800,658.0,1.0,
13.0,52.0,0.25,853800,550.0,1.0,
12.0,13.0,0.92,853800,785.0,1.0,
11.0,15.0,0.73,853800,584.0,1.0,
,,,853800,,,
,,,853800,,,
8.0,16.0,0.5,853800,395.0,1.0,
7.0,21.0,0.33,853800,626.0,1.0,
6.0,24.0,0.25,853800,799.0,1.0,
5.0,6.0,0.83,853800,587.0,1.0,
4.0,5.0,0.8,853800,634.0,1.0,
3.0,4.0,0.75,853800,524.0,1.0,
2.0,3.0,0.67,853800,440.0,1.0,
25.0,50.0,0.5,853800,640.0,1.0,
24.0,73.0,0.33,853800,564.0,1.0,
23.0,92.0,0.25,853800,622.0,1.0,
22.0,24.0,0.92,853800,604.0,1.0,
21.0,28.0,0.75,853800,481.0,1.0,
20.0,27.0,0.74,853800,1171.0,1.0,
19.0,29.0,0.66,853800,622.0,1.0,
18.0,36.0,0.5,853800,874.0,1.0,
17.0,52.0,0.33,853800,612.0,1.0,
16.0,64.0,0.25,853800,594.0,1.0,
15.0,17.0,0.88,853800,594.0,1.0,
